,open,high,low,close,adjclose,volume,ticker
2015-01-02,70.62000274658203,71.26000213623047,69.80999755859375,70.29000091552734,59.688045501708984,821000,KLAC
2015-01-05,69.7699966430664,70.05000305175781,68.68000030517578,68.72000122070312,58.3548469543457,1068300,KLAC
2015-01-06,68.55999755859375,68.80999755859375,66.51000213623047,66.69000244140625,56.63103103637695,1951500,KLAC
2015-01-07,66.77999877929688,67.83000183105469,66.51000213623047,67.80000305175781,57.573612213134766,1636600,KLAC
2015-01-08,68.37999725341797,69.44000244140625,68.18000030517578,68.93000030517578,58.533164978027344,1276100,KLAC
2015-01-09,69.29000091552734,69.55000305175781,68.33999633789062,69.16999816894531,58.736976623535156,714000,KLAC
2015-01-12,69.13999938964844,69.31999969482422,66.66999816894531,67.08999633789062,56.9706916809082,1532200,KLAC
2015-01-13,67.81999969482422,68.48999786376953,65.30999755859375,65.98999786376953,56.03662109375,1473200,KLAC
2015-01-14,65.20999908447266,66.23999786376953,64.91000366210938,65.55000305175781,55.66297912597656,1789400,KLAC
2015-01-15,67.25,69.08999633789062,66.36000061035156,66.87000274658203,56.78388977050781,3301400,KLAC
2015-01-16,66.7300033569336,67.98999786376953,66.45999908447266,67.83000183105469,57.599082946777344,1399200,KLAC
2015-01-20,68.25,69.05999755859375,67.52999877929688,68.91000366210938,58.51618576049805,1515100,KLAC
2015-01-21,68.4800033569336,69.93000030517578,68.4800033569336,69.41000366210938,58.94078063964844,1250100,KLAC
2015-01-22,69.48999786376953,71.12999725341797,68.68000030517578,70.94999694824219,60.24848175048828,2274500,KLAC
2015-01-23,66.58000183105469,67.5,65.12000274658203,65.23999786376953,55.39973449707031,5466800,KLAC
2015-01-26,64.87999725341797,65.69999694824219,64.18000030517578,65.44000244140625,55.56957244873047,3084700,KLAC
2015-01-27,63.86000061035156,64.18000030517578,63.0099983215332,63.34000015258789,53.78632354736328,2535100,KLAC
2015-01-28,64.01000213623047,64.44000244140625,62.7400016784668,62.7599983215332,53.293792724609375,1700600,KLAC
2015-01-29,62.529998779296875,63.56999969482422,62.11000061035156,63.38999938964844,53.82878112792969,1281000,KLAC
2015-01-30,62.40999984741211,63.400001525878906,61.34000015258789,61.470001220703125,52.1983757019043,1631600,KLAC
